open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1750611600000,99607.60,100348.70,99348.30,99428.00,14619.782,1750615199999,1459023385.06200,247614,7401.531,738915603.79040,0
1750615200000,99428.00,99733.00,99295.00,99384.90,3484.296,1750618799999,346603633.19180,93964,1645.963,163758268.09410,0
1750618800000,99384.90,99402.70,98727.50,98829.70,6809.291,1750622399999,674482821.90800,144218,3115.640,308660626.35730,0
1750622400000,98829.70,99722.00,98115.40,99493.30,18617.621,1750625999999,1837992532.84220,331910,9839.370,971795829.18430,0
1750626000000,99493.30,99625.00,98952.40,99136.00,6308.680,1750629599999,626217054.65590,121475,2932.972,291136609.05970,0
1750629600000,99136.00,100915.30,99084.80,100915.30,19408.717,1750633199999,1945797758.76940,297725,10574.909,1060196695.79080,0
1750633200000,100915.30,100993.50,100592.50,100904.70,7081.710,1750636799999,713969102.00510,137945,3540.696,357010334.25130,0
1750636800000,100904.70,101580.60,100425.60,100849.80,14698.578,1750640399999,1483981519.16710,202899,7823.246,789861194.65400,0
1750640400000,100849.80,101054.90,100502.10,101047.60,4918.043,1750643999999,495512524.03310,111476,2399.320,241794789.14280,0
1750644000000,101047.60,101333.00,100856.60,101240.80,5068.221,1750647599999,512590142.76830,99910,2593.739,262353581.38780,0
1750647600000,101240.80,101323.00,101014.50,101104.40,2770.726,1750651199999,280224907.32740,74223,1353.520,136898728.43870,0
1750651200000,101104.30,101266.00,100899.30,101122.90,3127.443,1750654799999,316215872.40600,69205,1428.750,144494794.45560,0
1750654800000,101122.90,101789.90,101122.80,101710.90,6157.264,1750658399999,625150119.10000,103662,3664.365,371990824.61880,0
1750658400000,101710.90,102043.30,101586.10,101885.00,9129.621,1750661999999,929600989.01930,127741,4126.013,420140303.03410,0
1750662000000,101885.00,102155.10,101699.80,101874.50,4730.539,1750665599999,481896563.97860,91000,2399.829,244500893.41460,0
1750665600000,101874.40,102028.90,101691.00,101820.60,4012.709,1750669199999,408665939.69350,71409,1841.984,187608188.94720,0
1750669200000,101820.50,101830.90,101342.40,101519.20,6120.536,1750672799999,621427293.77310,94360,2784.965,282748790.16540,0
1750672800000,101519.20,101547.60,101153.80,101421.50,4440.586,1750676399999,450085710.63650,90067,1948.127,197470197.69990,0
1750676400000,101421.60,101533.10,101071.10,101248.50,4273.206,1750679999999,432751486.91010,80005,2095.296,212184800.18800,0
1750680000000,101248.40,101650.00,101068.90,101642.10,5617.869,1750683599999,569386213.73440,100617,3287.528,333238521.77290,0
1750683600000,101642.10,102450.00,100749.80,102306.10,22635.859,1750687199999,2301262812.89460,349676,11284.853,1147851367.42510,0
1750687200000,102306.10,102596.50,101453.70,101585.40,17386.864,1750690799999,1773286287.87490,317155,8412.671,858025685.50970,0
1750690800000,101585.30,102014.60,101238.00,101369.70,8770.010,1750694399999,891248976.63140,172922,4073.076,414010938.27660,0
1750694400000,101369.60,101412.10,99547.60,100642.90,37076.412,1750697999999,3723454168.14750,525486,17448.934,1751697127.90840,0
1750698000000,100643.00,102668.80,100443.70,102435.60,30550.149,1750701599999,3109536273.39520,473090,15313.703,1558435644.39940,0
1750701600000,102435.50,103273.70,102331.40,102879.30,21465.725,1750705199999,2208373570.74820,326407,11263.500,1158773903.56940,0
1750705200000,102879.20,103194.00,102615.00,103114.20,7754.416,1750708799999,797816488.11700,148230,4461.828,459060020.99240,0
1750708800000,103114.20,103870.00,102818.40,103687.10,16031.462,1750712399999,1659289848.11420,216640,8890.308,920058134.57680,0
1750712400000,103687.20,104171.40,103571.40,103640.20,9518.404,1750715999999,988574482.36650,126956,4525.561,470114695.33700,0
1750716000000,103640.20,106050.00,103640.20,105485.80,41858.558,1750719599999,4404123251.67620,573521,23125.337,2432630047.92600,0
1750719600000,105488.30,105627.20,105059.10,105290.90,9108.841,1750723199999,959666679.65500,170554,3918.558,412888055.63640,0
1750723200000,105291.00,105454.10,104850.80,105086.40,7078.877,1750726799999,744052666.55560,137761,3092.941,325106866.77420,0
1750726800000,105086.30,105440.60,104911.20,105383.50,4373.177,1750730399999,459793572.91440,91022,2378.748,250135808.65140,0
1750730400000,105383.50,105384.10,104658.00,104721.90,7570.639,1750733999999,794017831.57600,119376,3263.020,342208286.41290,0
1750734000000,104721.90,105085.70,104685.40,104870.00,3840.666,1750737599999,402892085.34950,74130,2054.489,215510219.45030,0
1750737600000,104870.00,104910.70,104651.40,104776.90,2450.566,1750741199999,256810728.63110,54707,1249.399,130941335.61420,0
1750741200000,104776.90,105379.30,104776.80,105343.80,6757.776,1750744799999,710511191.02750,99908,3787.052,398118989.62830,0
1750744800000,105343.70,105775.90,105180.50,105607.00,6446.106,1750748399999,680121019.84050,115433,3353.077,353801917.75070,0
1750748400000,105606.90,105732.00,104841.40,104891.80,11860.242,1750751999999,1248238171.48450,176968,4820.309,507336074.53770,0
1750752000000,104891.80,105127.40,104570.80,104958.70,10624.888,1750755599999,1114252188.59160,159164,5518.045,578762228.53880,0
1750755600000,104958.70,105525.00,104913.40,105152.00,5522.795,1750759199999,581158200.44350,109184,2949.132,310347662.00370,0
1750759200000,105152.00,105317.00,105024.80,105224.80,2859.797,1750762799999,300754439.83210,60816,1497.705,157509977.38800,0
1750762800000,105224.80,105386.60,104958.00,105134.60,4682.174,1750766399999,492410760.14210,87338,2202.439,231637292.43490,0
1750766400000,105134.50,105264.60,104915.50,105146.70,4509.200,1750769999999,473769211.84930,80645,2422.070,254481831.64590,0
1750770000000,105146.30,105347.20,104750.00,105030.00,8519.960,1750773599999,894867249.93650,157860,4157.113,436652799.63000,0
1750773600000,105029.90,105621.30,104890.00,105455.50,11106.198,1750777199999,1169577763.71540,193912,5838.024,614832590.63200,0
1750777200000,105455.60,105675.00,105087.80,105184.40,8395.312,1750780799999,885030896.08740,129237,3894.138,410605541.92220,0
1750780800000,105184.30,106222.00,105125.30,106160.10,9426.030,1750784399999,996520580.43550,152988,5216.317,551480325.42650,0
1750784400000,106160.00,106239.00,105541.60,105991.60,8467.852,1750787999999,896956590.61820,162127,3782.202,400662861.09330,0
1750788000000,105991.70,106040.70,105461.20,105471.20,4536.219,1750791599999,479568277.05210,87948,2050.956,216825873.17790,0
1750791600000,105471.10,105629.00,105214.00,105582.10,4812.478,1750795199999,507241435.75700,85259,2559.779,269813124.83300,0
1750795200000,105582.10,106051.00,105382.40,106020.00,3527.842,1750798799999,373081823.76620,68690,2163.877,228836628.67920,0
1750798800000,106020.00,106073.90,105659.90,105930.60,2983.765,1750802399999,315922379.58780,59523,1355.420,143515547.19410,0
1750802400000,105930.50,105977.10,105676.50,105957.30,2235.472,1750805999999,236573703.24710,52872,1172.763,124110904.59510,0
1750806000000,105957.40,106035.00,105712.70,106034.90,1861.856,1750809599999,197064774.38250,48612,1022.186,108198147.23470,0
1750809600000,106034.90,106443.10,105755.60,106343.70,8189.845,1750813199999,869216824.29890,142487,4529.994,480887486.45220,0
1750813200000,106343.60,106596.90,105948.00,106327.20,6357.140,1750816799999,675466843.67120,122006,3387.305,360004527.05660,0
1750816800000,106327.20,106750.90,106235.80,106420.00,8035.963,1750820399999,856362116.25430,132376,4460.652,475391708.46380,0
1750820400000,106420.00,106560.00,106160.30,106177.00,3254.356,1750823999999,346095917.03410,62991,1335.482,142057115.27340,0
1750824000000,106176.90,106259.90,105949.20,106138.80,3331.943,1750827599999,353554132.62880,59985,1639.751,173995508.53290,0
1750827600000,106138.90,106382.20,105988.00,106159.70,2518.517,1750831199999,267403823.39220,48648,1231.932,130816207.09320,0
1750831200000,106159.70,106419.90,106074.80,106352.60,2336.365,1750834799999,248286558.73730,47661,1142.148,121383873.52010,0
1750834800000,106352.60,106664.20,106267.50,106547.50,3670.963,1750838399999,390970037.87180,66583,2011.669,214238684.35790,0
1750838400000,106547.50,106620.00,106286.50,106599.90,3419.383,1750841999999,363986876.98220,64269,1643.960,175012472.92510,0
1750842000000,106600.00,106950.00,106400.00,106589.80,8981.656,1750845599999,958237483.56980,143633,4423.139,472007324.76580,0
1750845600000,106589.70,107166.30,106507.40,107068.60,7899.466,1750849199999,844693594.34800,134546,4397.181,470214870.51930,0
1750849200000,107068.60,107187.60,106811.10,107136.30,4970.191,1750852799999,531956253.73220,86000,2626.528,281162520.85650,0
1750852800000,107136.30,107257.60,106868.60,107177.90,4668.076,1750856399999,499663443.79140,84655,2300.612,246280268.32430,0
1750856400000,107177.90,108095.70,107101.30,107870.20,24332.181,1750859999999,2621190284.88800,331918,12120.559,1305718585.64010,0
1750860000000,107870.20,108079.00,107162.60,107559.30,19033.899,1750863599999,2048094211.76900,273044,9196.635,989535171.23080,0
1750863600000,107559.30,107572.00,106700.00,106982.60,14621.590,1750867199999,1565717131.74150,216849,7402.278,792673732.92660,0
1750867200000,106982.70,107449.00,106917.80,107087.40,6286.528,1750870799999,673868782.42730,118927,3103.892,332696584.81720,0
1750870800000,107087.30,107488.70,106859.00,107344.70,4645.172,1750874399999,497911446.83370,97754,2331.757,249951994.05190,0
1750874400000,107344.70,107477.70,107107.20,107356.40,3026.159,1750877999999,324799185.60140,73594,1521.363,163303679.53550,0
1750878000000,107356.80,107863.10,107328.60,107698.20,7013.252,1750881599999,755017323.63160,111638,3646.112,392525194.14070,0
1750881600000,107698.10,107800.80,107437.00,107717.70,3097.351,1750885199999,333364452.44210,58527,1637.344,176245316.18120,0
1750885200000,107717.70,107965.90,107400.00,107505.90,3857.667,1750888799999,415156636.45760,66122,2012.147,216617868.77370,0
1750888800000,107505.90,107517.70,107162.80,107222.50,2799.713,1750892399999,300429852.92910,66200,1291.205,138553529.32080,0
1750892400000,107222.40,107333.30,107022.60,107280.00,2930.447,1750895999999,314133110.48090,54990,1755.240,188176384.53550,0
1750896000000,107280.10,107575.30,107188.00,107269.00,2998.894,1750899599999,321987622.28710,66607,1480.738,158989812.78450,0
1750899600000,107269.00,107869.80,107041.40,107570.80,6207.529,1750903199999,667341288.05370,115007,3274.520,352098002.29680,0
1750903200000,107570.70,108000.00,107496.70,107878.00,5233.062,1750906799999,563894034.47320,109854,2641.453,284705430.44890,0
1750906800000,107877.90,108249.90,107720.90,107809.30,7003.293,1750910399999,756196572.27190,126837,3772.761,407488049.91490,0
1750910400000,107809.40,107916.90,107635.40,107792.90,2687.613,1750913999999,289584869.06550,60518,1386.084,149351743.43320,0
1750914000000,107792.90,107792.90,107467.60,107588.10,2214.308,1750917599999,238279086.56390,48454,960.639,103373953.61110,0
1750917600000,107588.20,107762.00,107509.60,107702.80,1815.493,1750921199999,195472840.57740,41659,972.905,104754374.52100,0
1750921200000,107702.70,108044.90,107692.50,107768.50,4145.270,1750924799999,447189541.92620,72703,1961.743,211649105.07600,0
1750924800000,107768.60,108135.00,107643.20,107699.90,4036.219,1750928399999,435291286.47590,73471,1948.699,210188162.78710,0
1750928400000,107700.00,107736.80,107202.00,107263.30,7524.605,1750931999999,808189702.58650,111084,3149.227,338194278.10080,0
1750932000000,107263.30,107413.30,107178.30,107329.10,2664.230,1750935599999,285842568.21760,60015,1325.569,142225363.24410,0
1750935600000,107329.00,107350.00,107050.00,107272.80,3627.650,1750939199999,388903984.01460,69638,1603.302,171896902.95960,0
1750939200000,107272.80,107379.90,106965.60,107059.90,4574.171,1750942799999,490062788.37170,81849,2117.336,226879497.87440,0
1750942800000,107059.90,107316.30,106741.20,106905.90,8552.983,1750946399999,915308504.62170,151851,4536.501,485559581.82930,0
1750946400000,106905.90,107724.50,106833.60,107393.10,9551.387,1750949999999,1025183838.31790,179719,5142.279,551880135.47730,0
1750950000000,107393.00,107480.00,106500.00,107260.00,10598.129,1750953599999,1133301214.34780,185038,5207.068,556784359.47950,0
1750953600000,107259.90,107362.50,106952.00,107149.00,4030.495,1750957199999,431850183.32860,89140,1664.093,178300779.99300,0
1750957200000,107149.00,107388.80,107073.20,107136.90,2604.473,1750960799999,279331868.02740,68601,1291.233,138497903.89950,0
1750960800000,107136.90,107543.10,107075.30,107331.90,3662.342,1750964399999,393079589.19430,80964,2012.381,215999198.52030,0
1750964400000,107331.80,107630.80,107269.40,107476.10,3000.603,1750967999999,322476424.71400,62385,1591.291,171029594.48840,0
1750968000000,107476.00,107971.30,107400.00,107727.70,5070.001,1750971599999,546111018.79260,91537,2900.727,312461991.33690,0
1750971600000,107727.70,107749.50,106789.90,106969.60,6483.156,1750975199999,694503903.40950,116851,2576.143,275899438.02850,0
1750975200000,106969.50,107178.90,106898.90,106941.00,3622.773,1750978799999,387718471.27850,67200,1986.715,212652724.41880,0
1750978800000,106941.00,107021.00,106811.00,106913.70,2524.707,1750982399999,269891416.80610,50109,1248.667,133489332.38360,0
1750982400000,106913.80,107135.00,106603.60,106623.90,3664.163,1750985999999,391617542.54180,70937,1618.902,173065092.75670,0
1750986000000,106623.90,107171.50,106345.20,107069.50,7005.387,1750989599999,748078694.75060,113724,3910.722,417697306.89500,0
1750989600000,107069.60,107246.30,106990.90,107194.40,2416.568,1750993199999,258998271.08400,49250,1184.676,126965761.48700,0
1750993200000,107194.50,107462.50,107117.10,107428.00,2817.687,1750996799999,302406042.29080,51328,1468.209,157571357.28390,0
1750996800000,107428.10,107528.00,107301.00,107453.30,2555.637,1751000399999,274509173.79870,39434,1376.810,147886252.73250,0
1751000400000,107453.30,107506.80,107211.00,107211.00,2113.789,1751003999999,226907952.94080,40630,801.792,86071528.48350,0
1751004000000,107211.00,107340.50,107153.00,107229.10,1731.087,1751007599999,185663695.96360,37700,993.974,106609135.85780,0
1751007600000,107229.10,107686.00,106801.00,106816.90,7595.043,1751011199999,813834722.24900,122477,3566.015,382197440.58680,0
1751011200000,106816.90,107043.50,106616.80,106951.00,7954.495,1751014799999,849705455.70450,117513,4254.169,454460664.35410,0
1751014800000,106951.00,107094.30,106741.10,107042.60,4956.117,1751018399999,529957664.88730,73363,2935.402,313901832.17810,0
1751018400000,107042.60,107125.90,106890.10,106953.50,3911.803,1751021999999,418560624.58550,53425,2128.677,227783554.42380,0
1751022000000,106953.50,107112.10,106868.30,106943.70,1934.177,1751025599999,206882152.68090,38942,1112.573,119004720.59640,0
1751025600000,106943.70,107168.40,106551.00,106631.70,6036.622,1751029199999,644903174.10740,96422,2720.959,290721528.10210,0
1751029200000,106631.80,106937.60,106313.10,106775.50,8326.150,1751032799999,887857218.24840,144247,3911.804,417193091.16340,0
1751032800000,106775.60,107049.90,106313.60,106508.70,11022.447,1751036399999,1175267753.45560,170230,5657.114,603176600.79670,0
1751036400000,106508.80,107378.60,106424.90,107261.30,8626.524,1751039999999,922757048.52420,136126,4832.377,516898476.78350,0
1751040000000,107261.20,107659.90,107021.90,107418.80,8959.819,1751043599999,961871838.53410,147098,4100.949,440398710.07340,0
1751043600000,107418.70,107445.60,106405.00,106809.20,9132.486,1751047199999,975339757.66310,146570,4384.430,468124279.29330,0
1751047200000,106809.20,106949.40,106373.30,106649.50,5495.447,1751050799999,585928208.87120,111436,2592.269,276438265.95670,0
1751050800000,106649.50,106971.50,106531.10,106748.10,3756.286,1751054399999,401076211.65280,75757,1943.155,207496886.45280,0
1751054400000,106748.20,107087.40,106736.70,107066.70,3080.382,1751057999999,329527185.07930,61669,1789.653,191430997.40410,0
1751058000000,107066.60,107232.10,106972.20,106998.40,2986.579,1751061599999,319905000.86680,50651,1521.050,162941445.53240,0
1751061600000,106998.50,107145.40,106991.70,107047.70,929.536,1751065199999,99539223.71910,24165,504.486,54021810.83930,0
1751065200000,107047.80,107118.30,106908.20,107010.70,1629.219,1751068799999,174309633.00610,31968,806.946,86336650.56810,0
1751068800000,107010.60,107139.40,106800.00,107006.40,2912.912,1751072399999,311548118.30750,52329,1712.373,183155164.70220,0
1751072400000,107006.40,107085.80,106767.00,107022.10,2021.691,1751075999999,216149441.66630,39442,987.674,105606454.78450,0
1751076000000,107022.20,107153.90,106957.40,107061.80,1610.106,1751079599999,172411288.22730,33511,878.121,94029875.86060,0
1751079600000,107061.90,107313.40,107031.80,107248.00,2028.963,1751083199999,217484764.84010,40727,1371.140,146979186.46780,0
1751083200000,107248.00,107272.00,107131.00,107143.10,979.417,1751086799999,104980912.71240,26963,408.513,43788464.87980,0
1751086800000,107143.20,107266.20,107127.20,107242.20,976.471,1751090399999,104695692.25690,24970,454.487,48730072.58090,0
1751090400000,107242.20,107400.00,107242.10,107364.20,1715.636,1751093999999,184164898.22790,36665,864.361,92781419.23820,0
1751094000000,107364.20,107458.40,107338.10,107433.00,1595.417,1751097599999,171348771.10360,32417,883.936,94937105.64910,0
1751097600000,107433.10,107450.00,107300.00,107329.80,1710.220,1751101199999,183606528.47730,35970,682.548,73277400.98580,0
1751101200000,107329.70,107330.00,107213.90,107251.80,1484.232,1751104799999,159201069.40540,28162,645.004,69182816.58580,0
1751104800000,107251.90,107324.10,107194.70,107214.00,1175.137,1751108399999,126040949.41370,24355,608.192,65235415.34020,0
1751108400000,107214.00,107329.50,107213.60,107320.30,710.956,1751111999999,76256796.51240,18133,440.890,47291246.92790,0
1751112000000,107320.20,107331.50,107232.10,107281.10,760.639,1751115599999,81600566.11050,18363,341.302,36615826.56020,0
1751115600000,107281.10,107312.10,107039.80,107066.50,1917.084,1751119199999,205348850.62870,40030,785.430,84127566.22370,0
1751119200000,107066.50,107222.70,107059.10,107150.80,1352.321,1751122799999,144905301.41140,26575,817.143,87554364.88420,0
1751122800000,107150.90,107538.00,107142.80,107407.60,2957.766,1751126399999,317507107.07470,45330,1895.368,203449665.16250,0
1751126400000,107407.70,107472.00,107196.10,107250.20,2842.936,1751129999999,305155624.03310,53312,1368.942,146949706.13370,0
1751130000000,107250.20,107494.00,107235.60,107424.50,1593.748,1751133599999,171141421.19500,33105,974.974,104700202.83420,0
1751133600000,107424.60,107424.60,107202.10,107277.70,1269.194,1751137199999,136203185.59960,27670,561.163,60216702.35160,0
1751137200000,107277.80,107289.90,107157.00,107162.50,861.781,1751140799999,92405612.02480,19919,325.887,34947900.31080,0
1751140800000,107162.50,107185.80,107096.70,107108.20,1026.572,1751144399999,109992669.43370,26132,443.163,47484254.56720,0
1751144400000,107108.30,107305.40,107108.20,107270.10,845.957,1751147999999,90685714.00290,22997,516.695,55388191.37160,0
1751148000000,107270.00,107324.80,107210.70,107309.00,778.968,1751151599999,83569059.33640,25808,399.186,42824708.42710,0
1751151600000,107309.10,107309.10,107225.70,107241.00,542.295,1751155199999,58167536.03320,14308,225.386,24173803.08480,0
1751155200000,107240.90,107464.00,107192.40,107421.40,3155.522,1751158799999,338820517.09970,40314,1730.394,185795798.78260,0
1751158800000,107421.40,107428.40,107258.80,107269.40,820.254,1751162399999,88053986.12300,19507,352.067,37796140.34720,0
1751162400000,107269.40,107319.60,107112.60,107252.20,1658.052,1751165999999,177724036.95420,30577,805.285,86321292.58060,0
1751166000000,107252.10,107252.20,107137.90,107156.50,707.423,1751169599999,75826703.44170,15880,297.274,31863771.26520,0
1751169600000,107156.50,107223.20,107156.40,107220.20,576.163,1751173199999,61755551.36300,14777,330.825,35458741.34180,0
1751173200000,107220.20,107268.70,107156.50,107260.00,619.700,1751176799999,66436605.24080,15858,336.448,36071404.71930,0
1751176800000,107260.00,107340.10,107260.00,107328.80,887.055,1751180399999,95174850.06280,16986,569.745,61129528.69780,0
1751180400000,107328.70,107372.60,107269.90,107367.20,1277.394,1751183999999,137069581.04490,22448,633.507,67979833.54390,0
1751184000000,107367.30,107696.40,107351.60,107658.00,5175.292,1751187599999,556646382.55720,76643,3081.898,331475557.87210,0
1751187600000,107658.00,107936.00,107586.60,107852.10,5927.897,1751191199999,639006066.42910,87501,3586.030,386555022.51970,0
1751191200000,107852.10,108268.80,107813.00,108121.50,9708.404,1751194799999,1049065302.99550,162913,5330.866,576060520.50850,0
1751194800000,108121.50,108460.00,108051.20,108448.30,4413.356,1751198399999,477826630.16200,89115,2482.196,268789055.38440,0
1751198400000,108448.30,108499.00,107984.10,108151.60,5118.681,1751201999999,554108071.68020,88769,2320.278,251198971.89590,0
1751202000000,108151.70,108188.80,107969.40,108013.00,2174.082,1751205599999,234939332.01580,50426,874.501,94506289.80390,0
1751205600000,108013.10,108182.00,107723.80,107893.90,3773.268,1751209199999,407197430.97850,67179,1586.086,171186622.17660,0
1751209200000,107894.00,107977.50,107580.60,107686.90,3633.811,1751212799999,391571377.24760,74110,1598.024,172210774.63830,0
1751212800000,107686.90,107735.70,107233.10,107494.40,6800.903,1751216399999,731053723.51910,103886,3122.752,335693360.81850,0
1751216400000,107494.50,107541.40,107250.00,107485.40,2838.265,1751219999999,304829128.15010,53783,1421.259,152648964.46500,0
1751220000000,107485.50,107662.10,107387.60,107570.50,2161.037,1751223599999,232409133.21500,43473,1278.635,137507432.43150,0
1751223600000,107570.50,107570.50,107291.10,107346.50,1526.894,1751227199999,164029412.06240,32116,564.603,60652838.45190,0
1751227200000,107346.50,107431.80,107300.00,107300.10,1302.895,1751230799999,139899818.77290,24797,745.003,79995008.00790,0
1751230800000,107300.10,107689.90,107203.80,107499.60,2698.803,1751234399999,289942531.48260,49463,1635.013,175680269.73850,0
1751234400000,107499.60,108225.80,107499.60,108041.50,7432.319,1751237999999,802256035.74450,127757,4326.582,467026394.94300,0
1751238000000,108041.50,108400.00,107963.50,108309.80,5060.855,1751241599999,547759635.77890,90626,2542.732,275219643.82960,0
1751241600000,108309.80,108783.90,108193.50,108665.50,8168.385,1751245199999,886619931.91840,123650,4632.591,502954748.58830,0
1751245200000,108665.60,108725.30,108349.30,108455.20,4109.038,1751248799999,446054425.29120,74929,1648.240,178947388.89550,0
1751248800000,108455.20,108612.30,108389.00,108441.20,2405.710,1751252399999,261028496.72180,45054,1191.070,129242601.26830,0
1751252400000,108441.30,108547.40,108376.10,108466.70,1791.979,1751255999999,194350957.24390,34460,852.601,92471077.32180,0
1751256000000,108466.80,108500.00,108249.20,108274.10,2542.043,1751259599999,275476040.74760,40549,1052.494,114057443.25040,0
1751259600000,108274.10,108341.90,108107.60,108232.90,3033.004,1751263199999,328218264.05540,48843,1540.727,166731861.81820,0
1751263200000,108232.80,108254.90,107456.80,107504.50,9133.710,1751266799999,984605256.12590,120123,4044.910,435938059.60810,0
1751266800000,107504.50,107694.10,107427.50,107562.60,5528.568,1751270399999,594661867.53820,82486,3314.858,356554369.67980,0
1751270400000,107562.60,107690.00,107401.00,107454.90,3342.755,1751273999999,359463371.47390,55856,1510.878,162485372.11200,0
1751274000000,107454.90,107657.90,107410.10,107428.00,2566.252,1751277599999,275965117.02610,47895,1404.113,151003979.23950,0
1751277600000,107428.00,107600.00,107320.00,107586.80,3266.325,1751281199999,351017789.26830,46689,1724.289,185325905.95290,0
1751281200000,107586.90,107916.60,107567.10,107608.10,5182.833,1751284799999,558415826.55080,69461,2632.962,283705319.48990,0
1751284800000,107608.10,107781.00,107502.20,107526.90,2715.185,1751288399999,292212919.13190,46369,1135.419,122204507.99270,0
1751288400000,107526.90,107821.80,107431.40,107481.90,6270.295,1751291999999,674688364.49710,92038,2741.916,295097060.76570,0
1751292000000,107481.80,107600.00,106698.60,106764.50,15836.390,1751295599999,1696759853.71390,234610,6955.953,745498635.98210,0
1751295600000,106764.60,107749.90,106686.40,107525.60,14142.491,1751299199999,1515466930.10790,199489,7664.294,821142689.77590,0
1751299200000,107525.70,107775.00,107228.50,107551.70,5552.066,1751302799999,596757360.77650,103658,2560.196,275177325.59720,0
1751302800000,107551.80,107760.70,107364.00,107422.80,3269.245,1751306399999,351742159.29980,72536,1654.106,177987878.69040,0
1751306400000,107422.70,107571.00,107057.90,107191.00,3109.022,1751309999999,333460033.46460,68418,1509.331,161896395.13370,0
1751310000000,107191.00,107748.70,107156.30,107689.60,3571.785,1751313599999,383842809.06730,64475,1960.712,210709004.73130,0
1751313600000,107689.60,107714.90,107426.00,107534.30,1942.492,1751317199999,208919495.42210,45535,914.877,98393182.87350,0
1751317200000,107534.30,107545.20,106863.80,107066.10,2858.829,1751320799999,306337730.94250,63749,1199.195,128493568.56820,0
1751320800000,107066.10,107260.00,106952.60,107051.10,2547.965,1751324399999,272990043.97990,49539,1125.259,120555734.76600,0
1751324400000,107051.10,107181.30,107009.40,107087.40,1795.019,1751327999999,192198745.99960,34685,929.039,99473407.17830,0
1751328000000,107087.30,107408.20,106972.90,107327.80,3525.572,1751331599999,377988159.22950,66059,1677.821,179874133.07530,0
1751331600000,107327.90,107499.90,107119.20,107171.80,2171.796,1751335199999,233091044.11200,48640,1029.161,110473139.59580,0
1751335200000,107171.70,107365.80,107038.40,107050.10,1791.972,1751338799999,192100956.34500,41411,991.945,106346953.62900,0
1751338800000,107050.00,107176.10,107022.00,107149.40,1843.198,1751342399999,197396887.35510,35949,851.760,91218670.22300,0
1751342400000,107149.40,107164.50,106809.30,106836.30,3171.132,1751345999999,339172534.59610,49044,1073.910,114871877.41630,0
1751346000000,106836.30,106920.60,106691.00,106891.10,4011.894,1751349599999,428415115.94100,69053,1971.202,210512054.28960,0
1751349600000,106891.00,106891.10,106688.00,106844.70,2552.155,1751353199999,272518660.43570,47274,1384.384,147831806.37820,0
1751353200000,106844.60,107146.30,106557.40,107134.90,6161.399,1751356799999,658484976.99390,92528,3301.742,352931628.55670,0
1751356800000,107134.80,107139.10,106631.20,106666.00,2762.574,1751360399999,295179204.51780,55224,1136.237,121389863.70670,0
1751360400000,106666.10,106749.90,106444.00,106502.50,4077.298,1751363999999,434501487.62550,73936,1877.136,200057840.68500,0
1751364000000,106502.50,106588.40,106222.00,106438.50,5508.176,1751367599999,585960427.16610,81544,2564.376,272848899.45190,0
1751367600000,106438.50,106584.20,106261.00,106556.80,3680.324,1751371199999,391799430.99810,59183,2307.877,245697169.25810,0
1751371200000,106556.80,106656.50,106308.00,106367.30,3238.002,1751374799999,344686194.20660,58430,1562.169,166292907.69490,0
1751374800000,106367.40,106831.40,106233.50,106766.00,7549.897,1751378399999,804643025.18140,133391,3851.567,410505684.60380,0
1751378400000,106766.00,107140.70,105643.50,105862.60,24100.662,1751381999999,2559883216.52370,334090,11090.677,1178176389.29170,0
1751382000000,105862.50,106162.00,105578.00,105908.30,10403.585,1751385599999,1101212310.45130,179872,5290.936,560055127.28930,0
1751385600000,105908.30,106233.00,105780.90,106041.10,4537.444,1751389199999,481256160.10410,87654,2369.299,251305308.55500,0
1751389200000,106041.20,106248.60,105850.00,106200.20,2902.699,1751392799999,307971746.12780,63292,1472.682,156259385.47410,0
1751392800000,106200.20,106220.00,105628.60,105692.40,4712.896,1751396399999,499005249.24460,77083,1901.880,201368211.89200,0
1751396400000,105692.40,105757.30,105333.00,105340.10,9573.083,1751399999999,1009957919.00960,143037,4670.785,492767481.31400,0
1751400000000,105340.10,105946.30,105182.60,105860.10,5370.106,1751403599999,566516285.98380,99023,2865.449,302359928.78520,0
1751403600000,105860.00,106066.10,105686.10,105732.70,2345.931,1751407199999,248311470.70850,52323,1142.129,120893933.70850,0
1751407200000,105732.60,105866.60,105550.50,105575.00,1714.327,1751410799999,181222503.21080,41339,751.191,79412154.68110,0
1751410800000,105575.00,105658.80,105304.50,105637.90,2728.279,1751414399999,287691795.03010,54352,1475.649,155605529.66250,0
1751414400000,105637.90,105738.00,105321.00,105336.20,3366.595,1751417999999,355294537.92520,60331,1332.941,140704288.90070,0
1751418000000,105336.10,105751.00,105010.00,105668.10,5208.581,1751421599999,549155237.39270,88925,2715.959,286463319.92670,0
1751421600000,105668.00,105874.90,105478.40,105865.90,2551.347,1751425199999,269626726.45160,55245,1523.691,161044504.52010,0
1751425200000,105865.90,106165.10,105812.90,106140.00,4082.710,1751428799999,432841650.01150,70937,2230.020,236413038.56940,0
1751428800000,106140.00,106344.00,106074.20,106344.00,2967.626,1751432399999,315143444.30390,53954,1793.660,190491559.60520,0
1751432400000,106344.00,106623.30,106245.40,106584.30,5336.726,1751435999999,568197082.04790,82659,2978.279,317119415.12330,0
